step,lambda_raw,lambda_used,lambda_curvature,lambda_norm,grad_cosine,emotion_grad_norm,alignment_grad_norm,beta,directional_margin,constraint_active,feasible
429,0.0,0.0,0.0,0.5246083455376023,-0.019796830613520975,5.158108234405518,4.916151523590088,10000.0,5.3212161115684005,True,False
430,0.0,0.0,0.0,0.7341039826814565,-0.02430258606636118,6.4304304122924805,4.379781723022461,10000.0,8.270087057467208,True,False
431,0.0,0.0,0.0,0.7930242685174835,0.04636109119692296,6.481528282165527,4.0865888595581055,10000.0,8.402041774502322,True,False
432,0.0,0.0,0.0,0.5779337581333954,-0.0678658816984124,5.842370510101318,5.054533004760742,10000.0,6.826658635460305,True,False
433,0.0,0.0,0.0,0.4538768077074265,-0.014644767949117739,4.567576885223389,5.031736373901367,10000.0,4.172551720485398,True,False
434,0.0,0.0,0.0,0.6446219753313384,-0.0029226653426194017,5.250036239624023,4.0721821784973145,10000.0,5.5125761034731084,True,False
435,0.0,0.0,0.0,0.8434474490690321,0.010262285826841971,7.0846123695373535,4.199794769287109,10000.0,10.038346485320332,True,False
436,0.0,0.0,0.0,0.7426525794409099,0.08221037203032094,6.524947166442871,4.393001079559326,7260.274948209215,8.514987104974168,True,False
437,0.0,0.0,0.0,0.6256207454616826,-0.02375602967261596,5.901909828186035,4.716843128204346,10000.0,6.966507924007782,True,False
438,0.0,0.0,0.0,1.1016741721106942,0.007026335575160811,9.533343315124512,4.326752662658691,10000.0,18.176926952805843,True,False
439,0.0,0.0,0.0,0.5940916130685778,-0.036279029076215705,4.903136253356934,4.126582622528076,10000.0,4.808149023796613,True,False
440,0.0,0.0,0.0,0.6341415058299472,-0.003029100317276114,8.38539981842041,6.6116156578063965,10000.0,14.062986022953005,True,False
441,0.0,0.0,0.0,0.5756476495415515,-0.0006604101867230196,4.7527756690979,4.128198623657227,10000.0,4.517775312153798,True,False
442,0.0,0.0,0.0,0.584713173753965,0.009990528340594553,6.75923490524292,5.7799577713012695,10000.0,9.137451300850849,True,False
443,0.0,0.0,0.0,0.5522083556786684,0.03983838817200405,5.046422004699707,4.569309711456299,10000.0,5.093275009903479,True,False
444,0.0,0.0,0.0,0.9800974683903312,-0.004237277496265349,8.799327850341797,4.489006519317627,10000.0,15.485634123560153,True,False
445,0.0,0.0,0.0,0.47981841139426057,-0.05433350203192213,3.9458065032958984,4.1117706298828125,10000.0,3.11387779229044,True,False
446,0.0,0.0,0.0,0.627293717646747,0.0006393207225656877,6.184326171875,4.929370403289795,10000.0,7.649178040027618,True,False
447,0.0,0.0,0.0,0.5693803774888594,-0.003447612641048865,5.4382500648498535,4.775586128234863,9995.925886055387,5.9149127535678865,True,False
448,0.0,0.0,0.0,0.5269239156088822,-0.0613019331288451,5.316464900970459,5.0448126792907715,10000.0,5.6529598086501665,True,False
449,0.0,0.0,0.0,0.8067528340478395,0.012872716096834127,7.273417949676514,4.507835388183594,10000.0,10.580521734135296,True,False
450,0.0,0.0,0.0,0.7871157135334221,-0.07356172053648835,8.60120677947998,5.463749885559082,10000.0,14.796151612674471,True,False
451,0.0,0.0,0.0,0.8364272889127232,-0.08279480273463437,6.8571577072143555,4.099075794219971,10000.0,9.404122364321843,True,False
452,0.0,0.0,0.0,0.6910334248369816,-0.021267833168308815,5.980645656585693,4.327320098876953,10000.0,7.153624493927463,True,False
453,0.0,0.0,0.0,0.6675881200829038,-0.004172881049375128,6.947206020355225,5.203212738037109,10000.0,9.652734297851971,True,False
454,0.0,0.0,0.0,0.708890117863827,-0.01898639563717076,5.797978401184082,4.089476108551025,10000.0,6.723310708119424,True,False
455,0.0,0.0,0.0,0.9144158594470968,-0.07906724913547242,7.981219291687012,4.364108085632324,10000.0,12.739972276399385,True,False
456,0.0,0.0,0.0,0.5349126306841993,0.008379779609511931,5.42173957824707,5.067873954772949,10000.0,5.879052010866143,True,False
457,0.0,0.0,0.0,0.7474402392739132,-0.008595144922958823,6.6650214195251465,4.458564758300781,10000.0,8.884502104545795,True,False
458,0.0,0.0,0.0,0.6035696987018792,0.0294450261993452,5.171839237213135,4.28437614440918,10000.0,5.349584219115467,True,False
459,0.0,0.0,0.0,0.6270013999986702,-0.02010416951984592,4.901314735412598,3.9085357189178467,10000.0,4.804577227114532,True,False
460,0.0,0.0,0.0,0.5789325370616856,-0.019123918580543787,4.614072322845459,3.98498272895813,10000.0,4.257932680089699,True,False
461,0.0,0.0,0.0,0.6352439071912045,-0.030112491501925836,4.67950963973999,3.6832385063171387,10000.0,4.379562093683898,True,False
462,0.0,0.0,0.0,0.8725930687647919,0.04318927073462344,7.328366756439209,4.199189186096191,10000.0,10.740991863376664,True,False
463,0.0,0.0,0.0,0.5968658483992011,-0.05753935845498931,6.174365043640137,5.1723222732543945,10000.0,7.624556738425053,True,False
464,0.0,0.0,0.0,0.639698472947543,-0.04841318544003061,6.660775184631348,5.206183433532715,10000.0,8.873185212040148,True,False
465,0.0,0.0,0.0,0.9788594020932168,-0.0262000388076648,7.9430928230285645,4.057320594787598,10000.0,12.618544719049574,True,False
466,0.0,0.0,0.0,0.99124525358357,0.05135024413218476,8.788701057434082,4.433161735534668,10000.0,15.448253255388586,True,False
467,0.0,0.0,0.0,0.5889961067788367,-0.049687176056002334,6.267195701599121,5.320235252380371,10000.0,7.855548392428499,True,False
468,0.0,0.0,0.0,0.4883897367090854,0.0062247690129066235,4.503072738647461,4.610122203826904,10000.0,4.055532817909988,True,False
469,0.0,0.0,0.0,0.8405670203684631,0.053502426071952554,7.011992454528809,4.170989513397217,10000.0,9.833607636473786,True,False
470,0.0,0.0,0.0,0.5254375889944283,-0.05297560476768548,4.895144939422607,4.658160209655762,9580.844438597747,4.792488795590952,True,False
471,0.0,0.0,0.0,0.9000274710294885,0.01802678182308557,8.264309883117676,4.5911431312561035,10000.0,13.659763568839296,True,False
472,0.0,0.0,0.0,0.6590962726734694,-0.06391991442326923,4.945989608764648,3.7520995140075684,10000.0,4.892562642001575,True,False
473,0.0,0.0,0.0,1.1439830592199278,0.0031018409949111064,9.485871315002441,4.145984172821045,10000.0,17.996350920957227,True,False
474,0.0,0.0,0.0,0.5939456728923114,0.018108349120229135,4.8191819190979,4.056921482086182,10000.0,4.644902873872024,True,False
475,0.0,0.0,0.0,0.9428816934455194,-0.00508436172380191,6.98990535736084,3.7066714763641357,10000.0,9.771755380972351,True,False
476,0.0,0.0,0.0,0.8410797540184264,0.03865379809340604,8.1058931350708,4.818742275238037,7623.459717054885,13.141100703437587,True,False
477,0.0,0.0,0.0,1.1009109889096185,0.008376350762231942,9.480772972106934,4.3058762550354,10000.0,17.97701122972667,True,False
478,0.0,0.0,0.0,0.6158621606963612,-0.03401901287537742,5.356252193450928,4.348580360412598,10000.0,5.737887511969575,True,False
479,0.0,0.0,0.0,0.4914714380909935,-0.07660404123899066,3.8484835624694824,3.915266752243042,10000.0,2.9621651461195597,True,False
480,0.0,0.0,0.0,0.7986273226566641,0.009959893899793758,7.298000812530518,4.569090366363525,10000.0,10.652163171939215,True,False
481,0.0,0.0,0.0,0.9379844934441546,0.009137096521238277,10.350259780883789,5.517287254333496,10000.0,21.425575506356097,True,False
482,0.0,0.0,0.0,0.7465038717973387,0.034579793807316316,7.007517337799072,4.693557262420654,10000.0,9.821059847910917,True,False
483,0.0,0.0,0.0,0.8065504547252086,0.03127219300894997,7.303652286529541,4.527709484100342,10000.0,10.668667344505636,True,False
484,0.0,0.0,0.0,0.5873168229078977,-0.05066201654180672,5.289517879486084,4.503121376037598,10000.0,5.595799879480591,True,False
485,0.0,0.0,0.0,0.44307073370568684,-0.010011071615351983,4.3939290046691895,4.95849609375,10000.0,3.861322419614634,True,False
486,0.0,0.0,0.0,0.8741729753410924,-0.05529489393622336,6.6259918212890625,3.789863109588623,10000.0,8.780753523157905,True,False
487,0.0,0.0,0.0,0.6874526782471639,-0.0399681807238214,5.045533657073975,3.669731616973877,10000.0,5.091481976933252,True,False
488,0.0,0.0,0.0,0.8699407969535209,0.02320814988068856,7.851747989654541,4.512805938720703,10000.0,12.329989298608822,True,False
489,0.0,0.0,0.0,0.9859961381527022,0.048301974378682146,9.422555923461914,4.778191089630127,10000.0,17.756912026153444,True,False
490,0.0,0.0,0.0,1.1175133434409206,-0.02585649916476551,8.408838272094727,3.762298822402954,10000.0,14.141712217249001,True,False
491,0.0,0.0,0.0,0.5134474303193147,0.051375975195322575,5.389510154724121,5.248356342315674,10000.0,5.809363941574883,True,False
492,0.0,0.0,0.0,1.2049591575925265,0.008060433495595293,11.620274543762207,4.821854114532471,10000.0,27.006156094481582,True,False
493,0.0,0.0,0.0,0.5367456147774395,-0.008472762478827821,5.594943523406982,5.211913585662842,10000.0,6.260678606022747,True,False
494,0.0,0.0,0.0,0.7452189451156291,0.018666416669062307,5.8140106201171875,3.900874137878418,10000.0,6.760543898167086,True,False
495,0.0,0.0,0.0,0.5956460381975691,-0.023703157288822926,4.794904708862305,4.024961471557617,10000.0,4.598222233413981,True,False
496,0.0,0.0,0.0,0.6065601591862266,-0.05350209419837559,4.97984504699707,4.1049885749816895,10000.0,4.95977133842025,True,False
497,0.0,0.0,0.0,0.8069276244827174,0.016581844011379077,6.241615295410156,3.867518663406372,10000.0,7.7915522991796,True,False
498,0.0,0.0,0.0,0.689823441913003,-0.038379348979457314,6.411141872406006,4.646944046020508,10000.0,8.220548021623515,True,False
499,0.0,0.0,0.0,0.44640843756556436,0.05173925174570724,5.0566487312316895,5.663702011108398,10000.0,5.113939278213408,True,False
500,0.0,0.0,0.0,0.9132317459565421,0.0029981107906174526,7.3529205322265625,4.025769233703613,10000.0,10.813088070647787,True,False
501,0.0,0.0,0.0,0.5593217158244214,-0.03651763397148198,5.102067470550537,4.560941696166992,10000.0,5.206218494809988,True,False
502,0.0,0.0,0.0,0.6236110131360476,0.03322851937549247,4.7844462394714355,3.8360822200775146,10000.0,4.578185163678473,True,False
503,0.0,0.0,0.0,0.6039593822444104,-0.025791305412373976,5.183600902557373,4.291348934173584,10000.0,5.37394366339872,True,False
504,0.0,0.0,0.0,0.7987216349711912,0.021083451402898364,6.221263408660889,3.894512891769409,10000.0,7.74082367998858,True,False
505,0.0,0.0,0.0,0.8017526123180243,-0.0001719739718698994,6.34126091003418,3.9546244144439697,10000.0,8.042317985825498,True,False
506,0.0,0.0,0.0,0.4687034093640551,0.006418257309233415,4.645293235778809,4.955471992492676,10000.0,4.3157498492744715,True,False
507,0.0,0.0,0.0,0.7542896205556229,0.008155781301892224,7.319244861602783,4.851747035980225,10000.0,10.714269068819746,True,False
508,0.0,0.0,0.0,0.7867836297064484,0.02220064816822832,5.816786766052246,3.6965606212615967,10000.0,6.767001656344107,True,False
509,0.0,0.0,0.0,0.6295405882905609,0.007637772422073167,5.099334239959717,4.050044059753418,10000.0,5.200641938165106,True,False
510,0.0,0.0,0.0,0.6626407837990629,-0.011139125959684155,5.813887119293213,4.38690710067749,10000.0,6.760256687176707,True,False
511,0.0,0.0,0.0,0.8798247907426346,-0.007993843036570329,8.174142837524414,4.645324230194092,10000.0,13.363322225650336,True,False
512,0.0,0.0,0.0,0.8065806102625277,-0.04258989021131614,7.246621131896973,4.492186546325684,10000.0,10.50270356585115,True,False
513,0.0,0.0,0.0,0.5825160148490915,0.0014924209290711871,6.353713035583496,5.453680992126465,10000.0,8.073933867708725,True,False
514,0.0,0.0,0.0,0.42421721229273684,-0.03910521316894503,4.201524257659912,4.952090740203857,10000.0,3.530561217540935,True,False
515,0.0,0.0,0.0,0.8797503088710227,0.00284932901901762,6.319199562072754,3.591473340988159,10000.0,7.986456621060096,True,False
516,0.0,0.0,0.0,0.6464431108067911,0.023867743017842707,6.198995590209961,4.7946953773498535,10000.0,7.6855092654885055,True,False
517,0.0,0.0,0.0,0.4043978985809306,-0.1029138282034757,4.742591381072998,5.863768577575684,10000.0,4.498434601565577,True,False
518,0.0,0.0,0.0,0.9271691323600987,0.013364183434922223,8.135261535644531,4.387150764465332,10000.0,13.236496050667483,True,False
519,0.0,0.0,0.0,0.746988492064859,-0.020667144772590754,5.790719509124756,3.8760433197021484,10000.0,6.706486486671608,True,False
520,0.0,0.0,0.0,0.5101540099545915,0.012424928010541375,5.123364448547363,5.021389961242676,10000.0,5.249772654527803,True,False
521,0.0,0.0,0.0,0.5844500786557502,-0.09086863080644574,5.182889938354492,4.433988571166992,10000.0,5.372469622619246,True,False
522,0.0,0.0,0.0,0.9271066309340997,-0.010469619954370648,7.537936687469482,4.065301895141602,10000.0,11.364097900859676,True,False
523,0.0,0.0,0.0,0.4459726969627387,0.023816987853392865,3.7655770778656006,4.221757411956787,10000.0,2.835914145869367,True,False
524,0.0,0.0,0.0,0.7672866212540206,-0.001152853392011897,6.358040809631348,4.143198013305664,10000.0,8.084936587387524,True,False
525,0.0,0.0,0.0,0.5137805504752554,0.009587877476947951,4.435486793518066,4.316518783569336,10000.0,3.9347086190946357,True,False
526,0.0,0.0,0.0,0.9072858240384504,-0.09523241179334575,8.059370994567871,4.441473007202148,10000.0,12.99069216561638,True,False
527,0.0,0.0,0.0,0.5750239648488906,-0.029948441907388285,5.763062000274658,5.0111494064331055,10000.0,6.642576723801948,True,False
528,0.0,0.0,0.0,0.6827572776940319,0.005472512856018751,5.988518714904785,4.385540008544922,10000.0,7.172471279752969,True,False
529,0.0,0.0,0.0,0.6438292087012465,-0.010783467099114307,6.506063938140869,5.052631855010986,10000.0,8.465773593435415,True,False
530,0.0,0.0,0.0,0.6465977055161893,0.002881164908649044,5.586838722229004,4.320181369781494,10000.0,6.242553381639482,True,False
531,0.0,0.0,0.0,0.5276019140131883,-0.008411139185453987,4.927257537841797,4.6694841384887695,10000.0,4.855573368843761,True,False
532,0.0,0.0,0.0,1.1908473858772533,-0.02489381006972143,9.48626708984375,3.982990264892578,10000.0,17.99785265997052,True,False
533,0.0,0.0,0.0,0.5971807182607075,-0.03744938443638231,5.523853302001953,4.624942779541016,10000.0,6.102591060407576,True,False
534,0.0,0.0,0.0,0.8038046463780507,-0.07555950140379208,7.977761268615723,4.962500095367432,10000.0,12.728934971805025,True,False
535,0.0,0.0,0.0,0.5288196526563143,0.05176921296644822,4.44903039932251,4.20656681060791,10000.0,3.9587742988191614,True,False
536,0.0,0.0,0.0,0.4827158308433981,0.013227978915182518,5.279260158538818,5.468289852142334,10000.0,5.574117564307059,True,False
537,0.0,0.0,0.0,0.9211213587837868,-0.019479978961325528,8.518659591674805,4.624070167541504,10000.0,14.513512247766627,True,False
538,0.0,0.0,0.0,0.45527205545606375,-0.004492361228695426,6.208747386932373,6.818722248077393,10000.0,7.709708822947913,True,False
539,0.0,0.0,0.0,0.5547811177358887,0.0021251871746947324,5.275364875793457,4.754456043243408,10000.0,5.5658949145510626,True,False
540,0.0,0.0,0.0,0.5945384767758967,-0.07449892898358788,4.551158428192139,3.8274717330932617,10000.0,4.142608607700868,True,False
541,0.0,0.0,0.0,0.6037289196427524,-0.022593194595245107,5.839550495147705,4.836235523223877,10000.0,6.8200699970759615,True,False
542,0.0,0.0,0.0,0.5608146379986539,-0.015151916350345289,7.132715702056885,6.359245300292969,10000.0,10.175126657273765,True,False
543,0.0,0.0,0.0,0.97398128758079,-0.03363276264787937,8.424885749816895,4.324973106384277,10000.0,14.195739979493553,True,False
544,0.0,0.0,0.0,1.0378065034436452,-0.034622370247259684,9.730036735534668,4.687789440155029,10000.0,18.934722974970825,True,False
545,0.0,0.0,0.0,0.5508448665823314,0.010128460038028206,6.52055025100708,5.9186811447143555,10000.0,8.503515115181699,True,False
546,0.0,0.0,0.0,0.7182069076783603,-0.0009572856767515343,7.157730579376221,4.98305606842041,10000.0,10.246621409387487,True,False
547,0.0,0.0,0.0,1.055961319347339,0.040935552973964756,8.400910377502441,3.9778494834899902,10000.0,14.11505903416564,True,False
548,0.0,0.0,0.0,0.7696121282705201,0.040720069722381916,6.910828113555908,4.48981237411499,8913.715511615208,9.551909043022938,True,False
549,0.0,0.0,0.0,0.6061472687117335,0.05293497436023666,5.815098762512207,4.7967705726623535,10000.0,6.7630747235541975,True,False
550,0.0,0.0,0.0,0.5680315223202814,-0.010639734093517296,4.779270172119141,4.2068705558776855,10000.0,4.568284675621545,True,False
551,0.0,0.0,0.0,0.4994214152583615,-0.018857043387944274,4.717292308807373,4.722757339477539,10000.0,4.45056934534664,True,False
552,0.0,0.0,0.0,0.4864068164188589,0.010667267334760842,7.072604656219482,7.270256519317627,10000.0,10.004347324635496,True,False
553,0.0,0.0,0.0,0.663632749296289,-0.09589572220164176,5.870797634124756,4.423227787017822,10000.0,6.893252972168966,True,False
554,0.0,0.0,0.0,0.5633860299173867,-0.025629168384396665,5.7780256271362305,5.127945423126221,10000.0,6.677116029568605,True,False
555,0.0,0.0,0.0,0.607255992806358,0.020061799607875807,5.21994686126709,4.29797887802124,10000.0,5.449569046890428,True,False
556,0.0,0.0,0.0,0.6156802386032688,0.010645539222883516,5.946903228759766,4.829538822174072,10000.0,7.073131602446665,True,False
557,0.0,0.0,0.0,1.109280519626356,-0.03362394891282005,10.739627838134766,4.840807914733887,10000.0,23.067921220327833,True,False
558,0.0,0.0,0.0,0.5874397996154365,-0.02867642742888393,5.423318386077881,4.616063117980957,10000.0,5.882476463354077,True,False
559,0.0,0.0,0.0,0.6820980890944012,0.002211863309186593,5.853899002075195,4.291097640991211,10000.0,6.853626705299391,True,False
560,0.0,0.0,0.0,0.7615974852260109,0.033408326124604294,7.0737690925598145,4.644033908843994,10000.0,10.007641834970897,True,False
561,0.0,0.0,0.0,0.7910173523556321,-0.02757135159306226,7.243431568145752,4.578554153442383,10000.0,10.493460176482081,True,False
562,0.0,0.0,0.0,0.6322231106854163,-0.006368934068952639,5.865597724914551,4.638866901397705,10000.0,6.881047334104551,True,False
563,0.0,0.0,0.0,0.9545047399360621,0.0833685099339403,8.871957778930664,4.647414207458496,10000.0,15.742326966225662,True,False
564,0.0,0.0,0.0,0.519409493617454,-0.05488535891731141,4.7585225105285645,4.580704212188721,10000.0,4.528707296641414,True,False
565,0.0,0.0,0.0,0.47062740642195916,-0.06152554457751651,5.5214385986328125,5.866040229797363,10000.0,6.097256839694452,True,False
566,0.0,0.0,0.0,0.9417925732836657,0.0014081705408856577,8.593987464904785,4.5625691413879395,10000.0,14.771324109388111,True,False
567,0.0,0.0,0.0,0.7594131661132685,0.04245907694508034,7.28095817565918,4.7938055992126465,10000.0,10.602470391139647,True,False
568,0.0,0.0,0.0,0.8517188403397874,-0.02698493796012223,10.490192413330078,6.158248424530029,10000.0,22.008827373737574,True,False
569,0.0,0.0,0.0,0.4999166448043841,-0.05417367090528507,4.735821723937988,4.736611366271973,10000.0,4.485601480184595,True,False
570,0.0,0.0,0.0,0.943461453908437,0.03212143970569198,8.468019485473633,4.4877400398254395,10000.0,14.341470801272223,True,False
571,0.0,0.0,0.0,0.6509141822829176,-0.07274624614278755,5.33804988861084,4.1004252433776855,10000.0,5.698955322659639,True,False
572,0.0,0.0,0.0,0.7475351146649984,-0.01904240981522721,7.083539962768555,4.737931251525879,10000.0,10.035307680827827,True,False
573,0.0,0.0,0.0,1.0337481990389945,-0.015418310879738616,7.066343307495117,3.4178261756896973,10000.0,9.986641547876204,True,False
574,0.0,0.0,0.0,0.9969429230588048,-0.0667066790687538,9.09029483795166,4.559084892272949,10000.0,16.52669204817812,True,False
575,0.0,0.0,0.0,0.4726695650135802,-0.04590404807121487,4.019557952880859,4.251974582672119,10000.0,3.231369227313552,True,False
576,0.0,0.0,0.0,0.7115521804176475,0.0670203011137515,6.94301700592041,4.878782749176025,10000.0,9.641097028899999,True,False
577,0.0,0.0,0.0,0.4658927557679187,-0.019171535392767333,4.5299763679504395,4.861608505249023,10000.0,4.104137178837892,True,False
578,0.0,0.0,0.0,0.6538734965156017,-0.062333766979695227,5.3603339195251465,4.098907470703125,10000.0,5.746635945762364,True,False
579,0.0,0.0,0.0,0.7527605556220146,0.020633907538550343,6.451178550720215,4.285013675689697,10000.0,8.32354093865451,True,False
580,0.0,0.0,0.0,0.8226757125180365,-0.053113202127166206,8.282673835754395,5.033984661102295,10000.0,13.72053717389808,True,False
581,0.0,0.0,0.0,0.607651568029401,0.07846805928253342,5.785983085632324,4.7609381675720215,10000.0,6.6955200534446675,True,False
582,0.0,0.0,0.0,0.5044296273299342,-0.045089142383075424,5.035933017730713,4.991710186004639,10000.0,5.072124271814072,True,False
583,0.0,0.0,0.0,0.7079218934394861,0.04232519551259772,6.745965480804443,4.764625549316406,10000.0,9.101610053641025,True,False
584,0.0,0.0,0.0,0.4489477880565687,0.04800763870036199,5.069767951965332,5.646277904510498,10000.0,5.140509417354949,True,False
585,0.0,0.0,0.0,0.7686181202767212,-0.04669639398666851,8.017953872680664,5.215824127197266,10000.0,12.857516860886967,True,False
586,0.0,0.0,0.0,1.5075851972888625,0.002035479017180528,12.596576690673828,4.177732944488525,10000.0,31.73474886480544,True,False
587,0.0,0.0,0.0,0.4174335898464085,-0.07868906017741475,6.6069135665893555,7.913730144500732,10000.0,8.730261375276491,True,False
588,0.0,0.0,0.0,0.5623816952678107,-0.015782609833282085,6.162379741668701,5.478823184967041,10000.0,7.594984816105761,True,False
589,0.0,0.0,0.0,0.6144004653651285,-0.01301180991556742,5.058531761169434,4.116640567779541,10000.0,5.117748715751986,True,False
590,0.0,0.0,0.0,0.9516794954272411,-0.0021151378002502684,9.299887657165527,4.886039733886719,10000.0,17.297582087179947,True,False
591,0.0,0.0,0.0,0.6949392281847471,0.0603048296235559,5.874671936035156,4.226752281188965,10000.0,6.90235407120781,True,False
592,0.0,0.0,0.0,0.6398243694705645,-0.036494456486055024,6.728090286254883,5.257763385772705,10000.0,9.053439779999458,True,False
593,0.0,0.0,0.0,0.4843821690452458,0.0450484295464511,5.148819446563721,5.314831733703613,9833.912395389356,5.302068338662547,True,False
594,0.0,0.0,0.0,0.6129547881058065,-0.006887408608906225,5.241328239440918,4.275460720062256,10000.0,5.494304342712166,True,False
595,0.0,0.0,0.0,0.6413212980647168,-0.026989069761681025,5.458696365356445,4.255820274353027,10000.0,5.9594732018311305,True,False
596,0.0,0.0,0.0,0.6905426502410573,-0.024823109002025515,5.50341272354126,3.984846353530884,10000.0,6.057510321127165,True,False
597,0.0,0.0,0.0,0.6872446574199257,-0.0011780804778091737,6.386463165283203,4.646426200866699,10000.0,8.157382352303827,True,False
598,0.0,0.0,0.0,0.8402016397773183,0.010888462782302518,7.197926044464111,4.283451557159424,10000.0,10.362027868314954,True,False
599,0.0,0.0,0.0,0.9173211420676743,-0.009878869030032522,8.1456298828125,4.439900875091553,8995.513314544736,13.270257237553594,True,False
600,0.0,0.0,0.0,0.5246946711863077,-0.10732718367022674,5.714912414550781,5.445940971374512,10000.0,6.532044781197328,True,False
601,0.0,0.0,0.0,0.5926879280724557,-0.0013782757629187267,5.64153528213501,4.759279727935791,10000.0,6.365384067914828,True,False
602,0.0,0.0,0.0,0.6091734207122895,-0.05570929006524808,5.513956069946289,4.525768756866455,10000.0,6.080742308259502,True,False
603,0.0,0.0,0.0,0.6830587919951843,0.013021415292958798,6.061128616333008,4.4367547035217285,10000.0,7.347456020746176,True,False
604,0.0,0.0,0.0,0.6947276638515285,0.0942788620621791,6.208779335021973,4.468498706817627,10000.0,7.709788166199175,True,False
605,0.0,0.0,0.0,0.48437708983037364,0.008299999170177506,4.755833148956299,4.909225940704346,10000.0,4.523589788142317,True,False
606,0.0,0.0,0.0,0.699873676463659,0.02359208700757988,8.924114227294922,6.375517845153809,10000.0,15.927962948361525,True,False
607,0.0,0.0,0.0,0.5735347826956427,0.009362573224250827,6.236085891723633,5.43653678894043,10000.0,7.777753449790907,True,False
608,0.0,0.0,0.0,0.45869236365315996,-0.008173896080344582,4.167035102844238,4.542298316955566,10000.0,3.4728363096672172,True,False
609,0.0,0.0,0.0,0.8161722242484893,-0.00975638724014386,8.062591552734375,4.939270973205566,10000.0,13.00107650924474,True,False
610,0.0,0.0,0.0,0.4878649829158501,-0.09018586850754451,4.577028751373291,4.690876483917236,10000.0,4.1898384381795495,True,False
611,0.0,0.0,0.0,0.7686142774920092,-0.03857865434624998,8.099822998046875,5.269107818603516,10000.0,13.121426519937813,True,False
612,0.0,0.0,0.0,0.675284349631349,-0.058252207965997484,6.476768493652344,4.795586109161377,10000.0,8.389706024073526,True,False
613,0.0,0.0,0.0,0.4122368602431882,-0.039320967929810734,4.20951509475708,5.10569953918457,10000.0,3.544003466597541,True,False
614,0.0,0.0,0.0,0.6690070700617016,-0.05195054537721739,6.138335227966309,4.587646007537842,10000.0,7.535831874178438,True,False
615,0.0,0.0,0.0,0.5738126244642079,0.029695533950616318,5.153468608856201,4.4905500411987305,10000.0,5.311647740493253,True,False
616,0.0,0.0,0.0,0.9570552474982001,-0.023252764488109087,10.251033782958984,5.355507850646973,10000.0,21.016738723873274,True,False
617,0.0,0.0,0.0,0.6528483455187974,0.052152483545276705,5.5957350730896,4.2856316566467285,10000.0,6.262450201641013,True,False
618,0.0,0.0,0.0,0.4730407508683548,-0.0038815964248187103,4.959588050842285,5.242241859436035,10000.0,4.9195027268115155,True,False
619,0.0,0.0,0.0,0.6466046649651536,-0.034231540314445606,6.375325679779053,4.9298481941223145,10000.0,8.128955504650044,True,False
620,0.0,0.0,0.0,1.0153078407153984,-0.027235753924684317,9.027778625488281,4.445833206176758,10000.0,16.300157382164613,True,False
621,0.0,0.0,0.0,0.6400338019515954,-0.07221860181970058,6.2313337326049805,4.867972373962402,10000.0,7.765904017420141,True,False
622,0.0,0.0,0.0,0.5767235569950645,-0.028198341424194258,5.80624532699585,5.033820152282715,10000.0,6.742496959452225,True,False
623,0.0,0.0,0.0,0.5557578594655804,-0.03843832971597804,4.80966329574585,4.327121257781982,10000.0,4.626572203688966,True,False
624,0.0,0.0,0.0,0.5335957522554409,-0.0664246179456985,5.171589374542236,4.845980644226074,10000.0,5.349067331775629,True,False
625,0.0,0.0,0.0,1.1225218113800164,-0.015469257619468766,10.317768096923828,4.595798492431641,10000.0,21.29126770037982,True,False
626,0.0,0.0,0.0,0.5317741849119094,0.03906194819767492,5.663699150085449,5.325285911560059,10000.0,6.415497612535727,True,False
627,0.0,0.0,0.0,0.7562509376224371,-0.02033138052978596,6.932394981384277,4.583395957946777,10000.0,9.61162003558438,True,False
628,0.0,0.0,0.0,0.5037004285280706,-0.0774470421550301,6.2106099128723145,6.164983749389648,10000.0,7.714335097973571,True,False
629,0.0,0.0,0.0,0.6627622741112371,0.08539378390255,6.3869781494140625,4.818453311920166,10000.0,8.158697976218534,True,False
630,0.0,0.0,0.0,0.5233618909040192,0.024762821521756226,6.2696685791015625,5.989802360534668,10000.0,7.86174881835468,True,False
631,0.0,0.0,0.0,1.2185843943208956,0.037087190226255326,10.388484954833984,4.262521743774414,10000.0,21.5841239313624,True,False
632,0.0,0.0,0.0,0.656057321422538,-0.01875447528289906,5.17577600479126,3.9446065425872803,10000.0,5.357731450354592,True,False
633,0.0,0.0,0.0,0.6611231387587725,-0.041840918275733545,6.535680294036865,4.942861557006836,10000.0,8.543023381172361,True,False
634,0.0,0.0,0.0,0.5126788203816615,0.009674213756612125,4.889856815338135,4.768928050994873,10000.0,4.78213993490176,True,False
635,0.0,0.0,0.0,0.48778432598826005,-0.05805099335600662,4.926334857940674,5.049705982208252,10000.0,4.853755026512271,True,False
636,0.0,0.0,0.0,0.9310779828221448,-0.02119956323425166,9.828268051147461,5.277897357940674,10000.0,19.31897057704117,True,False
637,0.0,0.0,0.0,0.5570290290459528,-0.01401298727783577,5.781421661376953,5.189515590667725,10000.0,6.68496728532773,True,False
638,0.0,0.0,0.0,0.8831467145134908,0.03378703645407862,11.017895698547363,6.237862586975098,10000.0,24.278805124813687,True,False
